Job,Routing_ID,Operation,Machine,Processing Time
J25-2905,2,3,M02,74
J25-2905,2,4,M08,90
J25-2905,2,5,M05,10
J25-2905,2,6,M07,12
J25-2905,2,7,M06,89
J25-2905,2,8,M09,45
J25-2905,2,9,M04,33
J25-2906,4,0,M02,14
J25-2906,4,1,M00,6
J25-2906,4,2,M01,22
J25-2906,4,3,M05,61
J25-2906,4,4,M03,26
J25-2906,4,5,M04,69
J25-2906,4,6,M08,21
J25-2906,4,7,M07,49
J25-2906,4,8,M09,72
J25-2906,4,9,M06,53
J25-2907,8,0,M00,76
J25-2907,8,1,M01,69
J25-2907,8,2,M03,76
J25-2907,8,3,M05,51
J25-2907,8,4,M02,85
J25-2907,8,5,M09,11
J25-2907,8,6,M06,40
J25-2907,8,7,M07,89
J25-2907,8,8,M04,26
J25-2907,8,9,M08,74
J25-2908,1,0,M00,43
J25-2908,1,1,M02,90
J25-2908,1,2,M04,75
J25-2908,1,3,M09,11
J25-2908,1,4,M03,69
J25-2908,1,5,M01,28
J25-2908,1,6,M06,46
J25-2908,1,7,M05,46
J25-2908,1,8,M07,72
J25-2908,1,9,M08,30
J25-2909,6,0,M01,46
J25-2909,6,1,M00,37
J25-2909,6,2,M03,61
J25-2909,6,3,M02,13
J25-2909,6,4,M06,32
J25-2909,6,5,M05,21
J25-2909,6,6,M09,32
J25-2909,6,7,M08,89
J25-2909,6,8,M07,30
J25-2909,6,9,M04,55
J25-2910,1,0,M00,43
J25-2910,1,1,M02,90
J25-2910,1,2,M04,75
J25-2910,1,3,M09,11
J25-2910,1,4,M03,69
J25-2910,1,5,M01,28
J25-2910,1,6,M06,46
J25-2910,1,7,M05,46
J25-2910,1,8,M07,72
J25-2910,1,9,M08,30
J25-2911,5,0,M02,84
J25-2911,5,1,M01,2
J25-2911,5,2,M05,52
J25-2911,5,3,M03,95
J25-2911,5,4,M08,48
J25-2911,5,5,M09,72
J25-2911,5,6,M00,47
J25-2911,5,7,M06,65
J25-2911,5,8,M04,6
J25-2911,5,9,M07,25
J25-2912,3,0,M01,81
J25-2912,3,1,M02,95
J25-2912,3,2,M00,71
J25-2912,3,3,M04,99
J25-2912,3,4,M06,9
J25-2912,3,5,M08,52
J25-2912,3,6,M07,85
J25-2912,3,7,M03,98
J25-2912,3,8,M09,22
J25-2912,3,9,M05,43
J25-2913,7,0,M02,31
J25-2913,7,1,M00,86
J25-2913,7,2,M01,46
J25-2913,7,3,M05,74
J25-2913,7,4,M04,32
J25-2913,7,5,M06,88
J25-2913,7,6,M08,19
J25-2913,7,7,M09,48
J25-2913,7,8,M07,36
J25-2913,7,9,M03,79
J25-2914,8,0,M00,76
J25-2914,8,1,M01,69
J25-2914,8,2,M03,76
J25-2914,8,3,M05,51
J25-2914,8,4,M02,85
J25-2914,8,5,M09,11
J25-2914,8,6,M06,40
J25-2914,8,7,M07,89
J25-2914,8,8,M04,26
J25-2914,8,9,M08,74
J25-2915,6,0,M01,46
J25-2915,6,1,M00,37
J25-2915,6,2,M03,61
J25-2915,6,3,M02,13
J25-2915,6,4,M06,32
J25-2915,6,5,M05,21
J25-2915,6,6,M09,32
J25-2915,6,7,M08,89
J25-2915,6,8,M07,30
J25-2915,6,9,M04,55
J25-2916,0,0,M00,29
J25-2916,0,1,M01,78
J25-2916,0,2,M02,9
J25-2916,0,3,M03,36
J25-2916,0,4,M04,49
J25-2916,0,5,M05,11
J25-2916,0,6,M06,62
J25-2916,0,7,M07,56
J25-2916,0,8,M08,44
J25-2916,0,9,M09,21
J25-2917,2,0,M01,91
J25-2917,2,1,M00,85
J25-2917,2,2,M03,39
J25-2917,2,3,M02,74
J25-2917,2,4,M08,90
J25-2917,2,5,M05,10
J25-2917,2,6,M07,12
J25-2917,2,7,M06,89
J25-2917,2,8,M09,45
J25-2917,2,9,M04,33
J25-2918,4,0,M02,14
J25-2918,4,1,M00,6
J25-2918,4,2,M01,22
J25-2918,4,3,M05,61
J25-2918,4,4,M03,26
J25-2918,4,5,M04,69
J25-2918,4,6,M08,21
J25-2918,4,7,M07,49
J25-2918,4,8,M09,72
J25-2918,4,9,M06,53
J25-2919,9,0,M01,85
J25-2919,9,1,M00,13
J25-2919,9,2,M02,61
J25-2919,9,3,M06,7
J25-2919,9,4,M08,64
J25-2919,9,5,M09,76
J25-2919,9,6,M05,47
J25-2919,9,7,M03,52
J25-2919,9,8,M04,90
J25-2919,9,9,M07,45
J25-2920,4,0,M02,14
J25-2920,4,1,M00,6
J25-2920,4,2,M01,22
J25-2920,4,3,M05,61
J25-2920,4,4,M03,26
J25-2920,4,5,M04,69
J25-2920,4,6,M08,21
J25-2920,4,7,M07,49
J25-2920,4,8,M09,72
J25-2920,4,9,M06,53
J25-2921,7,0,M02,31
J25-2921,7,1,M00,86
J25-2921,7,2,M01,46
J25-2921,7,3,M05,74
J25-2921,7,4,M04,32
J25-2921,7,5,M06,88
J25-2921,7,6,M08,19
J25-2921,7,7,M09,48
J25-2921,7,8,M07,36
J25-2921,7,9,M03,79
J25-2922,2,0,M01,91
J25-2922,2,1,M00,85
J25-2922,2,2,M03,39
J25-2922,2,3,M02,74
J25-2922,2,4,M08,90
J25-2922,2,5,M05,10
J25-2922,2,6,M07,12
J25-2922,2,7,M06,89
J25-2922,2,8,M09,45
J25-2922,2,9,M04,33
J25-2923,5,0,M02,84
J25-2923,5,1,M01,2
J25-2923,5,2,M05,52
J25-2923,5,3,M03,95
J25-2923,5,4,M08,48
J25-2923,5,5,M09,72
J25-2923,5,6,M00,47
J25-2923,5,7,M06,65
J25-2923,5,8,M04,6
J25-2923,5,9,M07,25
J25-2924,8,0,M00,76
J25-2924,8,1,M01,69
J25-2924,8,2,M03,76
J25-2924,8,3,M05,51
J25-2924,8,4,M02,85
J25-2924,8,5,M09,11
J25-2924,8,6,M06,40
J25-2924,8,7,M07,89
J25-2924,8,8,M04,26
J25-2924,8,9,M08,74
J25-2925,6,0,M01,46
J25-2925,6,1,M00,37
J25-2925,6,2,M03,61
J25-2925,6,3,M02,13
J25-2925,6,4,M06,32
J25-2925,6,5,M05,21
J25-2925,6,6,M09,32
J25-2925,6,7,M08,89
J25-2925,6,8,M07,30
J25-2925,6,9,M04,55
J25-2926,0,0,M00,29
J25-2926,0,1,M01,78
J25-2926,0,2,M02,9
J25-2926,0,3,M03,36
J25-2926,0,4,M04,49
J25-2926,0,5,M05,11
J25-2926,0,6,M06,62
J25-2926,0,7,M07,56
J25-2926,0,8,M08,44
J25-2926,0,9,M09,21
J25-2927,9,0,M01,85
J25-2927,9,1,M00,13
J25-2927,9,2,M02,61
J25-2927,9,3,M06,7
J25-2927,9,4,M08,64
J25-2927,9,5,M09,76
J25-2927,9,6,M05,47
J25-2927,9,7,M03,52
J25-2927,9,8,M04,90
J25-2927,9,9,M07,45
J25-2928,3,0,M01,81
J25-2928,3,1,M02,95
J25-2928,3,2,M00,71
J25-2928,3,3,M04,99
J25-2928,3,4,M06,9
J25-2928,3,5,M08,52
J25-2928,3,6,M07,85
J25-2928,3,7,M03,98
J25-2928,3,8,M09,22
J25-2928,3,9,M05,43
J25-2929,1,0,M00,43
J25-2929,1,1,M02,90
J25-2929,1,2,M04,75
J25-2929,1,3,M09,11
J25-2929,1,4,M03,69
J25-2929,1,5,M01,28
J25-2929,1,6,M06,46
J25-2929,1,7,M05,46
J25-2929,1,8,M07,72
J25-2929,1,9,M08,30
J25-2930,6,0,M01,46
J25-2930,6,1,M00,37
J25-2930,6,2,M03,61
J25-2930,6,3,M02,13
J25-2930,6,4,M06,32
J25-2930,6,5,M05,21
J25-2930,6,6,M09,32
J25-2930,6,7,M08,89
J25-2930,6,8,M07,30
J25-2930,6,9,M04,55
J25-2931,5,0,M02,84
J25-2931,5,1,M01,2
J25-2931,5,2,M05,52
J25-2931,5,3,M03,95
J25-2931,5,4,M08,48
J25-2931,5,5,M09,72
J25-2931,5,6,M00,47
J25-2931,5,7,M06,65
J25-2931,5,8,M04,6
J25-2931,5,9,M07,25
J25-2932,1,0,M00,43
J25-2932,1,1,M02,90
J25-2932,1,2,M04,75
J25-2932,1,3,M09,11
J25-2932,1,4,M03,69
J25-2932,1,5,M01,28
J25-2932,1,6,M06,46
J25-2932,1,7,M05,46
J25-2932,1,8,M07,72
J25-2932,1,9,M08,30
J25-2933,8,0,M00,76
J25-2933,8,1,M01,69
J25-2933,8,2,M03,76
J25-2933,8,3,M05,51
J25-2933,8,4,M02,85
J25-2933,8,5,M09,11
J25-2933,8,6,M06,40
J25-2933,8,7,M07,89
J25-2933,8,8,M04,26
J25-2933,8,9,M08,74
J25-2934,0,0,M00,29
J25-2934,0,1,M01,78
J25-2934,0,2,M02,9
J25-2934,0,3,M03,36
J25-2934,0,4,M04,49
J25-2934,0,5,M05,11
J25-2934,0,6,M06,62
J25-2934,0,7,M07,56
J25-2934,0,8,M08,44
J25-2934,0,9,M09,21
J25-2935,4,0,M02,14
J25-2935,4,1,M00,6
J25-2935,4,2,M01,22
J25-2935,4,3,M05,61
J25-2935,4,4,M03,26
J25-2935,4,5,M04,69
J25-2935,4,6,M08,21
J25-2935,4,7,M07,49
J25-2935,4,8,M09,72
J25-2935,4,9,M06,53
J25-2936,9,0,M01,85
J25-2936,9,1,M00,13
J25-2936,9,2,M02,61
J25-2936,9,3,M06,7
J25-2936,9,4,M08,64
J25-2936,9,5,M09,76
J25-2936,9,6,M05,47
J25-2936,9,7,M03,52
J25-2936,9,8,M04,90
J25-2936,9,9,M07,45
J25-2937,2,0,M01,91
J25-2937,2,1,M00,85
J25-2937,2,2,M03,39
J25-2937,2,3,M02,74
J25-2937,2,4,M08,90
J25-2937,2,5,M05,10
J25-2937,2,6,M07,12
J25-2937,2,7,M06,89
J25-2937,2,8,M09,45
J25-2937,2,9,M04,33
J25-2938,7,0,M02,31
J25-2938,7,1,M00,86
J25-2938,7,2,M01,46
J25-2938,7,3,M05,74
J25-2938,7,4,M04,32
J25-2938,7,5,M06,88
J25-2938,7,6,M08,19
J25-2938,7,7,M09,48
J25-2938,7,8,M07,36
J25-2938,7,9,M03,79
J25-2939,3,0,M01,81
J25-2939,3,1,M02,95
J25-2939,3,2,M00,71
J25-2939,3,3,M04,99
J25-2939,3,4,M06,9
J25-2939,3,5,M08,52
J25-2939,3,6,M07,85
J25-2939,3,7,M03,98
J25-2939,3,8,M09,22
J25-2939,3,9,M05,43
J25-2940,0,0,M00,29
J25-2940,0,1,M01,78
J25-2940,0,2,M02,9
J25-2940,0,3,M03,36
J25-2940,0,4,M04,49
J25-2940,0,5,M05,11
J25-2940,0,6,M06,62
J25-2940,0,7,M07,56
J25-2940,0,8,M08,44
J25-2940,0,9,M09,21
J25-2941,3,0,M01,81
J25-2941,3,1,M02,95
J25-2941,3,2,M00,71
J25-2941,3,3,M04,99
J25-2941,3,4,M06,9
J25-2941,3,5,M08,52
J25-2941,3,6,M07,85
J25-2941,3,7,M03,98
J25-2941,3,8,M09,22
J25-2941,3,9,M05,43
J25-2942,7,0,M02,31
J25-2942,7,1,M00,86
J25-2942,7,2,M01,46
J25-2942,7,3,M05,74
J25-2942,7,4,M04,32
J25-2942,7,5,M06,88
J25-2942,7,6,M08,19
J25-2942,7,7,M09,48
J25-2942,7,8,M07,36
J25-2942,7,9,M03,79
J25-2943,8,0,M00,76
J25-2943,8,1,M01,69
J25-2943,8,2,M03,76
J25-2943,8,3,M05,51
J25-2943,8,4,M02,85
J25-2943,8,5,M09,11
J25-2943,8,6,M06,40
J25-2943,8,7,M07,89
J25-2943,8,8,M04,26
J25-2943,8,9,M08,74
J25-2944,4,0,M02,14
J25-2944,4,1,M00,6
J25-2944,4,2,M01,22
J25-2944,4,3,M05,61
J25-2944,4,4,M03,26
J25-2944,4,5,M04,69
J25-2944,4,6,M08,21
J25-2944,4,7,M07,49
J25-2944,4,8,M09,72
J25-2944,4,9,M06,53
J25-2945,5,0,M02,84
J25-2945,5,1,M01,2
J25-2945,5,2,M05,52
J25-2945,5,3,M03,95
J25-2945,5,4,M08,48
J25-2945,5,5,M09,72
J25-2945,5,6,M00,47
J25-2945,5,7,M06,65
J25-2945,5,8,M04,6
J25-2945,5,9,M07,25
J25-2946,2,0,M01,91
J25-2946,2,1,M00,85
J25-2946,2,2,M03,39
J25-2946,2,3,M02,74
J25-2946,2,4,M08,90
J25-2946,2,5,M05,10
J25-2946,2,6,M07,12
J25-2946,2,7,M06,89
J25-2946,2,8,M09,45
J25-2946,2,9,M04,33
J25-2947,1,0,M00,43
J25-2947,1,1,M02,90
J25-2947,1,2,M04,75
J25-2947,1,3,M09,11
J25-2947,1,4,M03,69
J25-2947,1,5,M01,28
J25-2947,1,6,M06,46
J25-2947,1,7,M05,46
J25-2947,1,8,M07,72
J25-2947,1,9,M08,30
J25-2948,9,0,M01,85
J25-2948,9,1,M00,13
J25-2948,9,2,M02,61
J25-2948,9,3,M06,7
J25-2948,9,4,M08,64
J25-2948,9,5,M09,76
J25-2948,9,6,M05,47
J25-2948,9,7,M03,52
J25-2948,9,8,M04,90
J25-2948,9,9,M07,45
J25-2949,6,0,M01,46
J25-2949,6,1,M00,37
J25-2949,6,2,M03,61
J25-2949,6,3,M02,13
J25-2949,6,4,M06,32
J25-2949,6,5,M05,21
J25-2949,6,6,M09,32
J25-2949,6,7,M08,89
J25-2949,6,8,M07,30
J25-2949,6,9,M04,55
J25-2950,9,0,M01,85
J25-2950,9,1,M00,13
J25-2950,9,2,M02,61
J25-2950,9,3,M06,7
J25-2950,9,4,M08,64
J25-2950,9,5,M09,76
J25-2950,9,6,M05,47
J25-2950,9,7,M03,52
J25-2950,9,8,M04,90
J25-2950,9,9,M07,45
J25-2951,5,0,M02,84
J25-2951,5,1,M01,2
J25-2951,5,2,M05,52
J25-2951,5,3,M03,95
J25-2951,5,4,M08,48
J25-2951,5,5,M09,72
J25-2951,5,6,M00,47
J25-2951,5,7,M06,65
J25-2951,5,8,M04,6
J25-2951,5,9,M07,25
J25-2952,6,0,M01,46
J25-2952,6,1,M00,37
J25-2952,6,2,M03,61
J25-2952,6,3,M02,13
J25-2952,6,4,M06,32
J25-2952,6,5,M05,21
J25-2952,6,6,M09,32
J25-2952,6,7,M08,89
J25-2952,6,8,M07,30
J25-2952,6,9,M04,55
J25-2953,7,0,M02,31
J25-2953,7,1,M00,86
J25-2953,7,2,M01,46
J25-2953,7,3,M05,74
J25-2953,7,4,M04,32
J25-2953,7,5,M06,88
J25-2953,7,6,M08,19
J25-2953,7,7,M09,48
J25-2953,7,8,M07,36
J25-2953,7,9,M03,79
J25-2954,1,0,M00,43
J25-2954,1,1,M02,90
J25-2954,1,2,M04,75
J25-2954,1,3,M09,11
J25-2954,1,4,M03,69
J25-2954,1,5,M01,28
J25-2954,1,6,M06,46
J25-2954,1,7,M05,46
J25-2954,1,8,M07,72
J25-2954,1,9,M08,30
J25-2955,8,0,M00,76
J25-2955,8,1,M01,69
J25-2955,8,2,M03,76
J25-2955,8,3,M05,51
J25-2955,8,4,M02,85
J25-2955,8,5,M09,11
J25-2955,8,6,M06,40
J25-2955,8,7,M07,89
J25-2955,8,8,M04,26
J25-2955,8,9,M08,74
J25-2956,3,0,M01,81
J25-2956,3,1,M02,95
J25-2956,3,2,M00,71
J25-2956,3,3,M04,99
J25-2956,3,4,M06,9
J25-2956,3,5,M08,52
J25-2956,3,6,M07,85
J25-2956,3,7,M03,98
J25-2956,3,8,M09,22
J25-2956,3,9,M05,43
J25-2957,2,0,M01,91
J25-2957,2,1,M00,85
J25-2957,2,2,M03,39
J25-2957,2,3,M02,74
J25-2957,2,4,M08,90
J25-2957,2,5,M05,10
J25-2957,2,6,M07,12
J25-2957,2,7,M06,89
J25-2957,2,8,M09,45
J25-2957,2,9,M04,33
J25-2958,0,0,M00,29
J25-2958,0,1,M01,78
J25-2958,0,2,M02,9
J25-2958,0,3,M03,36
J25-2958,0,4,M04,49
J25-2958,0,5,M05,11
J25-2958,0,6,M06,62
J25-2958,0,7,M07,56
J25-2958,0,8,M08,44
J25-2958,0,9,M09,21
J25-2959,4,0,M02,14
J25-2959,4,1,M00,6
J25-2959,4,2,M01,22
J25-2959,4,3,M05,61
J25-2959,4,4,M03,26
J25-2959,4,5,M04,69
J25-2959,4,6,M08,21
J25-2959,4,7,M07,49
J25-2959,4,8,M09,72
J25-2959,4,9,M06,53
J25-2960,5,0,M02,84
J25-2960,5,1,M01,2
J25-2960,5,2,M05,52
J25-2960,5,3,M03,95
J25-2960,5,4,M08,48
J25-2960,5,5,M09,72
J25-2960,5,6,M00,47
J25-2960,5,7,M06,65
J25-2960,5,8,M04,6
J25-2960,5,9,M07,25
J25-2961,0,0,M00,29
J25-2961,0,1,M01,78
J25-2961,0,2,M02,9
J25-2961,0,3,M03,36
J25-2961,0,4,M04,49
J25-2961,0,5,M05,11
J25-2961,0,6,M06,62
J25-2961,0,7,M07,56
J25-2961,0,8,M08,44
J25-2961,0,9,M09,21
J25-2962,7,0,M02,31
J25-2962,7,1,M00,86
J25-2962,7,2,M01,46
J25-2962,7,3,M05,74
J25-2962,7,4,M04,32
J25-2962,7,5,M06,88
J25-2962,7,6,M08,19
J25-2962,7,7,M09,48
J25-2962,7,8,M07,36
J25-2962,7,9,M03,79
J25-2963,9,0,M01,85
J25-2963,9,1,M00,13
J25-2963,9,2,M02,61
J25-2963,9,3,M06,7
J25-2963,9,4,M08,64
J25-2963,9,5,M09,76
J25-2963,9,6,M05,47
J25-2963,9,7,M03,52
J25-2963,9,8,M04,90
J25-2963,9,9,M07,45
J25-2964,6,0,M01,46
J25-2964,6,1,M00,37
J25-2964,6,2,M03,61
J25-2964,6,3,M02,13
J25-2964,6,4,M06,32
J25-2964,6,5,M05,21
J25-2964,6,6,M09,32
J25-2964,6,7,M08,89
J25-2964,6,8,M07,30
J25-2964,6,9,M04,55
J25-2965,2,0,M01,91
J25-2965,2,1,M00,85
J25-2965,2,2,M03,39
J25-2965,2,3,M02,74
J25-2965,2,4,M08,90
J25-2965,2,5,M05,10
J25-2965,2,6,M07,12
J25-2965,2,7,M06,89
J25-2965,2,8,M09,45
J25-2965,2,9,M04,33
J25-2966,4,0,M02,14
J25-2966,4,1,M00,6
J25-2966,4,2,M01,22
J25-2966,4,3,M05,61
J25-2966,4,4,M03,26
J25-2966,4,5,M04,69
J25-2966,4,6,M08,21
J25-2966,4,7,M07,49
J25-2966,4,8,M09,72
J25-2966,4,9,M06,53
J25-2967,1,0,M00,43
J25-2967,1,1,M02,90
J25-2967,1,2,M04,75
J25-2967,1,3,M09,11
J25-2967,1,4,M03,69
J25-2967,1,5,M01,28
J25-2967,1,6,M06,46
J25-2967,1,7,M05,46
J25-2967,1,8,M07,72
J25-2967,1,9,M08,30
J25-2968,3,0,M01,81
J25-2968,3,1,M02,95
J25-2968,3,2,M00,71
J25-2968,3,3,M04,99
J25-2968,3,4,M06,9
J25-2968,3,5,M08,52
J25-2968,3,6,M07,85
J25-2968,3,7,M03,98
J25-2968,3,8,M09,22
J25-2968,3,9,M05,43
J25-2969,8,0,M00,76
J25-2969,8,1,M01,69
J25-2969,8,2,M03,76
J25-2969,8,3,M05,51
J25-2969,8,4,M02,85
J25-2969,8,5,M09,11
J25-2969,8,6,M06,40
J25-2969,8,7,M07,89
J25-2969,8,8,M04,26
J25-2969,8,9,M08,74
J25-2970,6,0,M01,46
J25-2970,6,1,M00,37
J25-2970,6,2,M03,61
J25-2970,6,3,M02,13
J25-2970,6,4,M06,32
J25-2970,6,5,M05,21
J25-2970,6,6,M09,32
J25-2970,6,7,M08,89
J25-2970,6,8,M07,30
J25-2970,6,9,M04,55
J25-2971,0,0,M00,29
J25-2971,0,1,M01,78
J25-2971,0,2,M02,9
J25-2971,0,3,M03,36
J25-2971,0,4,M04,49
J25-2971,0,5,M05,11
J25-2971,0,6,M06,62
J25-2971,0,7,M07,56
J25-2971,0,8,M08,44
J25-2971,0,9,M09,21
J25-2972,8,0,M00,76
J25-2972,8,1,M01,69
J25-2972,8,2,M03,76
J25-2972,8,3,M05,51
J25-2972,8,4,M02,85
J25-2972,8,5,M09,11
J25-2972,8,6,M06,40
J25-2972,8,7,M07,89
J25-2972,8,8,M04,26
J25-2972,8,9,M08,74
J25-2973,2,0,M01,91
J25-2973,2,1,M00,85
J25-2973,2,2,M03,39
J25-2973,2,3,M02,74
J25-2973,2,4,M08,90
J25-2973,2,5,M05,10
J25-2973,2,6,M07,12
J25-2973,2,7,M06,89
J25-2973,2,8,M09,45
J25-2973,2,9,M04,33
J25-2974,9,0,M01,85
J25-2974,9,1,M00,13
J25-2974,9,2,M02,61
J25-2974,9,3,M06,7
J25-2974,9,4,M08,64
J25-2974,9,5,M09,76
J25-2974,9,6,M05,47
J25-2974,9,7,M03,52
J25-2974,9,8,M04,90
J25-2974,9,9,M07,45
J25-2975,1,0,M00,43
J25-2975,1,1,M02,90
J25-2975,1,2,M04,75
J25-2975,1,3,M09,11
J25-2975,1,4,M03,69
J25-2975,1,5,M01,28
J25-2975,1,6,M06,46
J25-2975,1,7,M05,46
J25-2975,1,8,M07,72
J25-2975,1,9,M08,30
J25-2976,3,0,M01,81
J25-2976,3,1,M02,95
J25-2976,3,2,M00,71
J25-2976,3,3,M04,99
J25-2976,3,4,M06,9
J25-2976,3,5,M08,52
J25-2976,3,6,M07,85
J25-2976,3,7,M03,98
J25-2976,3,8,M09,22
J25-2976,3,9,M05,43
J25-2977,4,0,M02,14
J25-2977,4,1,M00,6
J25-2977,4,2,M01,22
J25-2977,4,3,M05,61
J25-2977,4,4,M03,26
J25-2977,4,5,M04,69
J25-2977,4,6,M08,21
J25-2977,4,7,M07,49
J25-2977,4,8,M09,72
J25-2977,4,9,M06,53
J25-2978,7,0,M02,31
J25-2978,7,1,M00,86
J25-2978,7,2,M01,46
J25-2978,7,3,M05,74
J25-2978,7,4,M04,32
J25-2978,7,5,M06,88
J25-2978,7,6,M08,19
J25-2978,7,7,M09,48
J25-2978,7,8,M07,36
J25-2978,7,9,M03,79
J25-2979,5,0,M02,84
J25-2979,5,1,M01,2
J25-2979,5,2,M05,52
J25-2979,5,3,M03,95
J25-2979,5,4,M08,48
J25-2979,5,5,M09,72
J25-2979,5,6,M00,47
J25-2979,5,7,M06,65
J25-2979,5,8,M04,6
J25-2979,5,9,M07,25
J25-2980,6,0,M01,46
J25-2980,6,1,M00,37
J25-2980,6,2,M03,61
J25-2980,6,3,M02,13
J25-2980,6,4,M06,32
J25-2980,6,5,M05,21
J25-2980,6,6,M09,32
J25-2980,6,7,M08,89
J25-2980,6,8,M07,30
J25-2980,6,9,M04,55
J25-2981,9,0,M01,85
J25-2981,9,1,M00,13
J25-2981,9,2,M02,61
J25-2981,9,3,M06,7
J25-2981,9,4,M08,64
J25-2981,9,5,M09,76
J25-2981,9,6,M05,47
J25-2981,9,7,M03,52
J25-2981,9,8,M04,90
J25-2981,9,9,M07,45
J25-2982,4,0,M02,14
J25-2982,4,1,M00,6
J25-2982,4,2,M01,22
J25-2982,4,3,M05,61
J25-2982,4,4,M03,26
J25-2982,4,5,M04,69
J25-2982,4,6,M08,21
J25-2982,4,7,M07,49
J25-2982,4,8,M09,72
J25-2982,4,9,M06,53
J25-2983,0,0,M00,29
J25-2983,0,1,M01,78
J25-2983,0,2,M02,9
J25-2983,0,3,M03,36
J25-2983,0,4,M04,49
J25-2983,0,5,M05,11
J25-2983,0,6,M06,62
J25-2983,0,7,M07,56
J25-2983,0,8,M08,44
J25-2983,0,9,M09,21
J25-2984,8,0,M00,76
J25-2984,8,1,M01,69
J25-2984,8,2,M03,76
J25-2984,8,3,M05,51
J25-2984,8,4,M02,85
J25-2984,8,5,M09,11
J25-2984,8,6,M06,40
J25-2984,8,7,M07,89
J25-2984,8,8,M04,26
J25-2984,8,9,M08,74
J25-2985,7,0,M02,31
J25-2985,7,1,M00,86
J25-2985,7,2,M01,46
J25-2985,7,3,M05,74
J25-2985,7,4,M04,32
J25-2985,7,5,M06,88
J25-2985,7,6,M08,19
J25-2985,7,7,M09,48
J25-2985,7,8,M07,36
J25-2985,7,9,M03,79
J25-2986,1,0,M00,43
J25-2986,1,1,M02,90
J25-2986,1,2,M04,75
J25-2986,1,3,M09,11
J25-2986,1,4,M03,69
J25-2986,1,5,M01,28
J25-2986,1,6,M06,46
J25-2986,1,7,M05,46
J25-2986,1,8,M07,72
J25-2986,1,9,M08,30
J25-2987,3,0,M01,81
J25-2987,3,1,M02,95
J25-2987,3,2,M00,71
J25-2987,3,3,M04,99
J25-2987,3,4,M06,9
J25-2987,3,5,M08,52
J25-2987,3,6,M07,85
J25-2987,3,7,M03,98
J25-2987,3,8,M09,22
J25-2987,3,9,M05,43
J25-2988,2,0,M01,91
J25-2988,2,1,M00,85
J25-2988,2,2,M03,39
J25-2988,2,3,M02,74
J25-2988,2,4,M08,90
J25-2988,2,5,M05,10
J25-2988,2,6,M07,12
J25-2988,2,7,M06,89
J25-2988,2,8,M09,45
J25-2988,2,9,M04,33
J25-2989,5,0,M02,84
J25-2989,5,1,M01,2
J25-2989,5,2,M05,52
J25-2989,5,3,M03,95
J25-2989,5,4,M08,48
J25-2989,5,5,M09,72
J25-2989,5,6,M00,47
J25-2989,5,7,M06,65
J25-2989,5,8,M04,6
J25-2989,5,9,M07,25
J25-2990,0,0,M00,29
J25-2990,0,1,M01,78
J25-2990,0,2,M02,9
J25-2990,0,3,M03,36
J25-2990,0,4,M04,49
J25-2990,0,5,M05,11
J25-2990,0,6,M06,62
J25-2990,0,7,M07,56
J25-2990,0,8,M08,44
J25-2990,0,9,M09,21
J25-2991,1,0,M00,43
J25-2991,1,1,M02,90
J25-2991,1,2,M04,75
J25-2991,1,3,M09,11
J25-2991,1,4,M03,69
J25-2991,1,5,M01,28
J25-2991,1,6,M06,46
J25-2991,1,7,M05,46
J25-2991,1,8,M07,72
J25-2991,1,9,M08,30
J25-2992,4,0,M02,14
J25-2992,4,1,M00,6
J25-2992,4,2,M01,22
J25-2992,4,3,M05,61
J25-2992,4,4,M03,26
J25-2992,4,5,M04,69
J25-2992,4,6,M08,21
J25-2992,4,7,M07,49
J25-2992,4,8,M09,72
J25-2992,4,9,M06,53
J25-2993,7,0,M02,31
J25-2993,7,1,M00,86
J25-2993,7,2,M01,46
J25-2993,7,3,M05,74
J25-2993,7,4,M04,32
J25-2993,7,5,M06,88
J25-2993,7,6,M08,19
J25-2993,7,7,M09,48
J25-2993,7,8,M07,36
J25-2993,7,9,M03,79
J25-2994,3,0,M01,81
J25-2994,3,1,M02,95
J25-2994,3,2,M00,71
J25-2994,3,3,M04,99
J25-2994,3,4,M06,9
J25-2994,3,5,M08,52
J25-2994,3,6,M07,85
J25-2994,3,7,M03,98
J25-2994,3,8,M09,22
J25-2994,3,9,M05,43
J25-2995,5,0,M02,84
J25-2995,5,1,M01,2
J25-2995,5,2,M05,52
J25-2995,5,3,M03,95
J25-2995,5,4,M08,48
J25-2995,5,5,M09,72
J25-2995,5,6,M00,47
J25-2995,5,7,M06,65
J25-2995,5,8,M04,6
J25-2995,5,9,M07,25
J25-2996,2,0,M01,91
J25-2996,2,1,M00,85
J25-2996,2,2,M03,39
J25-2996,2,3,M02,74
J25-2996,2,4,M08,90
J25-2996,2,5,M05,10
J25-2996,2,6,M07,12
J25-2996,2,7,M06,89
J25-2996,2,8,M09,45
J25-2996,2,9,M04,33
J25-2997,9,0,M01,85
J25-2997,9,1,M00,13
J25-2997,9,2,M02,61
J25-2997,9,3,M06,7
J25-2997,9,4,M08,64
J25-2997,9,5,M09,76
J25-2997,9,6,M05,47
J25-2997,9,7,M03,52
J25-2997,9,8,M04,90
J25-2997,9,9,M07,45
J25-2998,8,0,M00,76
J25-2998,8,1,M01,69
J25-2998,8,2,M03,76
J25-2998,8,3,M05,51
