Job,Routing_ID,Arrival,Ready Time,End,Job Processing Time,Deadline
J25-4587,7,331930,332640,335492.0,539,334849
J25-4588,6,331958,332640,335386.0,416,335178
J25-4589,8,331990,332640,336206.0,597,334144
J25-4590,4,332020,332640,335738.0,393,334227
J25-4591,9,332045,332640,335881.0,540,333963
J25-4592,8,332190,332640,336507.0,597,334480
J25-4593,7,332225,332640,335571.0,539,334617
J25-4594,0,332295,332640,335451.0,395,334026
J25-4595,1,332305,332640,334948.0,510,333948
J25-4596,5,332336,332640,335662.0,496,335572
J25-4597,2,332449,332640,335647.0,568,334485
J25-4598,3,332451,332640,335268.0,655,335679
J25-4599,6,332468,332640,335702.0,416,334099
J25-4600,9,332491,332640,335938.0,540,334272
J25-4601,7,332554,332640,335895.0,539,337032
J25-4602,2,332569,332640,336046.0,568,335612
J25-4603,1,332573,332640,335718.0,510,334975
J25-4604,5,332614,332640,336078.0,496,334490
J25-4605,0,332657,334080,336939.0,395,337659
J25-4606,3,332686,334080,336911.0,655,336597
J25-4607,6,332717,334080,336341.0,416,336156
J25-4608,4,332774,334080,337011.0,393,335587
J25-4609,8,332777,334080,336968.0,597,337188
J25-4610,0,332816,334080,337419.0,395,336086
J25-4611,4,332824,334080,337126.0,393,335364
J25-4612,2,332876,334080,336374.0,568,337532
J25-4613,5,332950,334080,337211.0,496,336641
J25-4614,3,332972,334080,337090.0,655,336012
J25-4615,6,333019,334080,336429.0,416,335012
J25-4616,8,333027,334080,337042.0,597,336642
J25-4617,9,333142,334080,337373.0,540,335346
J25-4618,7,333225,334080,337626.0,539,335591
J25-4619,1,333321,334080,337162.0,510,335391
J25-4620,1,333393,334080,337213.0,510,335726
J25-4621,4,333419,334080,337470.0,393,335323
J25-4622,9,333687,334080,337503.0,540,337691
J25-4623,5,333692,334080,337558.0,496,336107
J25-4624,6,333766,334080,336671.0,416,336096
J25-4625,3,333768,334080,337199.0,655,336500
J25-4626,8,333774,334080,337535.0,597,336018
J25-4627,2,333975,334080,337052.0,568,336220
J25-4628,7,333993,334080,337757.0,539,335945
J25-4629,0,334057,334080,337533.0,395,335689
J25-4630,9,334176,335520,338179.0,540,337435
J25-4631,6,334231,335520,337690.0,416,336820
J25-4632,5,334345,335520,338319.0,496,338305
J25-4633,7,334385,335520,338197.0,539,336953
J25-4634,8,334397,335520,338362.0,597,337749
J25-4635,1,334488,335520,338421.0,510,337597
J25-4636,4,334697,335520,338257.0,393,336938
J25-4637,2,334835,335520,337497.0,568,337574
J25-4638,3,334891,335520,337972.0,655,336859
J25-4639,0,334983,335520,337773.0,395,337637
J25-4640,0,335057,335520,337996.0,395,337439
J25-4641,4,335093,335520,338402.0,393,337242
J25-4642,6,335121,335520,338097.0,416,337334
J25-4643,2,335166,335520,338525.0,568,336550
J25-4644,9,335198,335520,338232.0,540,337415
J25-4645,7,335393,335520,338315.0,539,338280
J25-4646,8,335515,335520,338847.0,597,337217
J25-4647,3,335516,335520,338143.0,655,337576
J25-4648,1,335517,335520,338773.0,510,336837
J25-4649,5,335526,336960,339308.0,496,338722
J25-4650,9,335570,336960,339283.0,540,339260
J25-4651,7,335665,336960,340275.0,539,340403
J25-4652,6,335694,336960,339073.0,416,338496
J25-4653,3,335806,336960,339855.0,655,340100
J25-4654,5,335844,336960,339658.0,496,338383
J25-4655,0,335902,336960,339860.0,395,338818
J25-4656,1,335971,336960,339309.0,510,338777
J25-4657,8,335999,336960,339984.0,597,339079
J25-4658,4,336089,336960,340257.0,393,340787
J25-4659,2,336136,336960,339541.0,568,338462
J25-4660,6,336143,336960,339596.0,416,339418
J25-4661,9,336201,336960,340493.0,540,339533
J25-4662,4,336213,336960,340358.0,393,338779
J25-4663,5,336222,336960,340258.0,496,339990
J25-4664,7,336306,336960,340538.0,539,340383
J25-4665,2,336310,336960,339852.0,568,338355
J25-4666,1,336374,336960,339582.0,510,338140
J25-4667,0,336463,336960,340088.0,395,339347
J25-4668,8,336518,336960,340367.0,597,339037
J25-4669,3,336594,336960,339898.0,655,338669
J25-4670,2,336643,336960,340087.0,568,338427
J25-4671,0,336647,336960,340540.0,395,339452
J25-4672,4,336667,336960,340488.0,393,339206
J25-4673,5,336668,336960,340518.0,496,338872
J25-4674,1,336716,336960,340170.0,510,338430
J25-4675,7,336732,336960,340788.0,539,339954
J25-4676,8,336782,336960,340593.0,597,339677
J25-4677,3,336805,336960,340153.0,655,338375
J25-4678,9,336809,336960,340575.0,540,339521
J25-4679,6,336902,336960,340258.0,416,338233
J25-4680,1,336966,338400,340914.0,510,340338
J25-4681,0,336996,338400,341619.0,395,340093
J25-4682,7,337059,338400,341648.0,539,340355
J25-4683,3,337092,338400,341474.0,655,339901
J25-4684,6,337113,338400,340660.0,416,340397
J25-4685,4,337121,338400,341602.0,393,340802
J25-4686,2,337137,338400,340697.0,568,340080
J25-4687,9,337146,338400,341708.0,540,341061
J25-4688,8,337189,338400,341268.0,597,341116
J25-4689,5,337260,338400,341535.0,496,340515
J25-4690,4,337344,338400,341743.0,393,340615
J25-4691,8,337376,338400,341599.0,597,340756
J25-4692,3,337697,338400,341564.0,655,339716
J25-4693,6,337926,338400,340767.0,416,339921
J25-4694,5,338086,338400,341733.0,496,341266
J25-4695,1,338147,338400,341782.0,510,339492
J25-4696,2,338185,338400,341301.0,568,339934
J25-4697,0,338256,338400,341688.0,395,340070
J25-4698,7,338413,339840,342745.0,539,341699
J25-4699,9,338415,339840,342323.0,540,341436
J25-4700,2,338521,339840,342144.0,568,340816
J25-4701,8,338522,339840,342438.0,597,341663
J25-4702,5,338566,339840,342278.0,496,341292
J25-4703,4,338582,339840,343219.0,393,341921
J25-4704,7,338598,339840,342893.0,539,341096
J25-4705,1,338930,339840,342194.0,510,341849
J25-4706,3,338946,339840,342630.0,655,341282
J25-4707,6,338973,339840,342111.0,416,341418
J25-4708,9,338984,339840,343065.0,540,341603
J25-4709,0,339212,339840,342970.0,395,341668
J25-4710,5,339278,339840,342522.0,496,342206
J25-4711,8,339300,339840,342905.0,597,342378
J25-4712,7,339324,339840,343011.0,539,343660
J25-4713,6,339360,339840,342958.0,416,341405
J25-4714,9,339394,339840,343122.0,540,342268
J25-4715,3,339404,339840,342673.0,655,341473
J25-4716,2,339514,339840,343168.0,568,342052
J25-4717,4,339647,339840,343281.0,393,341328
J25-4718,0,339759,339840,343156.0,395,340835
J25-4719,1,339767,339840,342720.0,510,341590
J25-4720,8,339814,339840,343105.0,597,341817
J25-4721,5,339856,341280,343981.0,496,342938
J25-4722,2,339967,341280,343365.0,568,342561
J25-4723,9,339997,341280,343602.0,540,342926
J25-4724,0,340017,341280,343972.0,395,342540
J25-4725,4,340183,341280,344116.0,393,344571
J25-4726,7,340229,341280,343869.0,539,343667
J25-4727,6,340234,341280,343279.0,416,342564
J25-4728,3,340426,341280,343721.0,655,342477
J25-4729,1,340437,341280,343671.0,510,343358
J25-4730,5,340510,341280,344078.0,496,343182
J25-4731,2,340671,341280,343862.0,568,343179
J25-4732,9,340798,341280,344123.0,540,343205
J25-4733,0,340913,341280,344256.0,395,344272
J25-4734,7,341000,341280,344171.0,539,343069
J25-4735,3,341115,341280,343990.0,655,343113
J25-4736,1,341142,341280,344102.0,510,343163
J25-4737,6,341153,341280,343917.0,416,342927
J25-4738,8,341311,342720,344555.0,597,344189
J25-4739,4,341370,342720,344939.0,393,346383
J25-4740,1,341480,342720,344481.0,510,345371
J25-4741,6,341719,342720,344276.0,416,344343
J25-4742,7,341792,342720,344914.0,539,345809
J25-4743,5,341876,342720,345157.0,496,344742
J25-4744,8,341890,342720,345200.0,597,344520
J25-4745,2,341925,342720,344486.0,568,346013
J25-4746,9,341957,342720,345070.0,540,344893
J25-4747,4,342017,342720,345064.0,393,344006
J25-4748,0,342072,342720,344749.0,395,345972
J25-4749,3,342144,342720,344771.0,655,345112
J25-4750,2,342163,342720,344797.0,568,344061
J25-4751,4,342441,342720,345189.0,393,344286
J25-4752,3,342582,342720,344825.0,655,344110
J25-4753,0,342636,342720,344814.0,395,344562
J25-4754,5,342646,342720,345262.0,496,343982
J25-4755,9,342742,344160,345983.0,540,346600
J25-4756,6,342973,344160,345676.0,416,345938
J25-4757,7,343018,344160,346108.0,539,345709
J25-4758,1,343107,344160,345816.0,510,345988
J25-4759,8,343109,344160,346015.0,597,346244
J25-4760,5,343166,344160,345747.0,496,345726
J25-4761,6,343181,344160,345993.0,416,345857
J25-4762,1,343202,344160,345941.0,510,345708
J25-4763,4,343262,344160,346205.0,393,346118
J25-4764,8,343297,344160,346475.0,597,346830
J25-4765,7,343361,344160,346239.0,539,346503
J25-4766,0,343387,344160,346218.0,395,346520
J25-4767,9,343401,344160,346286.0,540,345291
J25-4768,3,343479,344160,345931.0,655,347038
J25-4769,2,343647,344160,346350.0,568,344987
J25-4770,8,343665,344160,346615.0,597,346083
J25-4771,4,343668,344160,346386.0,393,345755
J25-4772,3,343761,344160,346016.0,655,346287
J25-4773,0,343835,344160,346261.0,395,346340
J25-4774,9,344092,344160,346420.0,540,346549
J25-4775,1,344110,344160,346771.0,510,345986
J25-4776,7,344164,345600,348137.0,539,347569
J25-4777,2,344208,345600,346989.0,568,347222
J25-4778,5,344247,345600,347790.0,496,348568
J25-4779,6,344250,345600,347149.0,416,347702
J25-4780,8,344322,345600,347595.0,597,347014
J25-4781,9,344326,345600,347552.0,540,347398
J25-4782,2,344371,345600,347321.0,568,348059
J25-4783,7,344395,345600,348385.0,539,348112
J25-4784,5,344621,345600,347815.0,496,348181
J25-4785,3,344698,345600,347914.0,655,348086
J25-4786,6,344757,345600,347400.0,416,347782
J25-4787,1,344804,345600,347800.0,510,347672
J25-4788,4,344830,345600,348256.0,393,348079
J25-4789,0,344856,345600,347931.0,395,350600
J25-4790,0,344873,345600,348484.0,395,348378
J25-4791,4,344992,345600,348437.0,393,347312
J25-4792,9,345034,345600,348337.0,540,347984
J25-4793,6,345040,345600,348189.0,416,346807
J25-4794,8,345102,345600,348626.0,597,347667
J25-4795,1,345134,345600,348025.0,510,347387
J25-4796,5,345135,345600,348362.0,496,347542
J25-4797,7,345252,345600,348503.0,539,347635
J25-4798,3,345377,345600,347957.0,655,347098
J25-4799,2,345393,345600,348611.0,568,348780
J25-4800,9,345401,345600,348548.0,540,348034
J25-4801,8,345413,345600,349221.0,597,347702
J25-4802,2,345428,345600,348644.0,568,346822
J25-4803,0,345431,345600,348685.0,395,347511
J25-4804,7,345455,345600,349088.0,539,346942
J25-4805,4,345496,345600,348711.0,393,349678
J25-4806,6,345774,347040,348890.0,416,349187
J25-4807,3,345910,347040,349631.0,655,349398
J25-4808,1,345930,347040,349359.0,510,348822
J25-4809,5,345979,347040,350075.0,496,349168
J25-4810,9,345984,347040,349667.0,540,350163
J25-4811,6,346003,347040,349771.0,416,348199
J25-4812,1,346152,347040,349545.0,510,348466
J25-4813,8,346190,347040,350268.0,597,349188
J25-4814,0,346247,347040,350043.0,395,348530
J25-4815,4,346279,347040,349954.0,393,350084
J25-4816,3,346282,347040,349854.0,655,348355
J25-4817,5,346345,347040,350100.0,496,348852
J25-4818,7,346361,347040,350258.0,539,349162
J25-4819,2,346421,347040,349716.0,568,349091
J25-4820,5,346480,347040,350388.0,496,350013
J25-4821,7,346487,347040,350435.0,539,349881
J25-4822,6,346656,347040,349903.0,416,349013
J25-4823,4,346689,347040,350358.0,393,349310
J25-4824,0,346783,347040,350196.0,395,348266
J25-4825,8,346804,347040,350342.0,597,349718
J25-4826,9,346863,347040,350279.0,540,349934
J25-4827,1,346914,347040,350042.0,510,348483
J25-4828,2,346938,347040,349804.0,568,348577
J25-4829,3,346979,347040,350054.0,655,349423
J25-4830,4,347036,347040,350473.0,393,349938
J25-4831,9,347166,348480,350857.0,540,351368
J25-4832,1,347234,348480,350487.0,510,349636
J25-4833,7,347511,348480,350838.0,539,350536
J25-4834,0,347753,348480,350736.0,395,350590
J25-4835,3,347776,348480,350703.0,655,350401
J25-4836,8,347805,348480,350946.0,597,351238
J25-4837,5,347875,348480,351035.0,496,350343
J25-4838,2,347878,348480,350274.0,568,350192
J25-4839,6,348048,348480,350516.0,416,350472
J25-4840,0,348118,348480,350980.0,395,350062
J25-4841,9,348189,348480,350902.0,540,351453
J25-4842,5,348226,348480,351060.0,496,350601
J25-4843,2,348247,348480,350905.0,568,352387
J25-4844,1,348358,348480,350538.0,510,351456
J25-4845,4,348386,348480,350861.0,393,351448
J25-4846,7,348430,348480,351137.0,539,351097
J25-4847,3,348484,349920,351990.0,655,352074
J25-4848,8,348504,349920,351523.0,597,351620
J25-4849,6,348506,349920,351222.0,416,350852
J25-4850,7,348545,349920,352115.0,539,351436
J25-4851,9,348716,349920,351871.0,540,352024
J25-4852,0,348734,349920,351776.0,395,351216
J25-4853,1,348797,349920,351643.0,510,351132
J25-4854,3,348804,349920,352178.0,655,351202
J25-4855,4,348902,349920,352123.0,393,351718
J25-4856,5,348921,349920,352112.0,496,352711
J25-4857,8,348995,349920,352376.0,597,351609
J25-4858,6,349095,349920,351309.0,416,351621
J25-4859,2,349264,349920,351859.0,568,351046
J25-4860,7,349337,349920,352194.0,539,351978
J25-4861,1,349471,349920,352544.0,510,351350
J25-4862,2,349561,349920,352111.0,568,351827
J25-4863,6,349596,349920,352488.0,416,351357
J25-4864,5,349624,349920,352449.0,496,351487
J25-4865,9,349666,349920,352322.0,540,351867
J25-4866,4,349678,349920,352352.0,393,351587
J25-4867,0,349702,349920,351914.0,395,351555
J25-4868,8,349765,349920,352450.0,597,351407
J25-4869,3,350096,351360,353298.0,655,352755
J25-4870,2,350131,351360,353394.0,568,353394
J25-4871,1,350146,351360,353445.0,510,352779
J25-4872,6,350313,351360,353237.0,416,352677
J25-4873,5,350389,351360,354041.0,496,354518
J25-4874,4,350406,351360,353665.0,393,353540
J25-4875,9,350544,351360,353559.0,540,353865
J25-4876,0,350545,351360,353560.0,395,352795
J25-4877,8,350685,351360,353326.0,597,353866
J25-4878,3,350687,351360,353539.0,655,353543
J25-4879,7,350721,351360,354040.0,539,353080
J25-4880,8,350735,351360,354170.0,597,354498
J25-4881,2,350751,351360,353952.0,568,353808
J25-4882,5,350763,351360,354096.0,496,352610
J25-4883,1,351001,351360,353475.0,510,353663
J25-4884,7,351010,351360,354227.0,539,353955
J25-4885,3,351084,351360,353760.0,655,352733
J25-4886,6,351118,351360,353820.0,416,353841
J25-4887,0,351135,351360,353695.0,395,354653
J25-4888,9,351163,351360,353798.0,540,353762
J25-4889,4,351184,351360,354078.0,393,354118
J25-4890,8,351193,351360,354244.0,597,353209
J25-4891,9,351348,351360,353944.0,540,353117
J25-4892,7,351376,352800,354358.0,539,354894
J25-4893,5,351442,352800,354546.0,496,356026
J25-4894,2,351452,352800,354185.0,568,354620
J25-4895,1,351522,352800,354096.0,510,354412
J25-4896,6,351631,352800,354152.0,416,354160
J25-4897,0,351662,352800,354676.0,395,355386
J25-4898,3,351839,352800,354544.0,655,354897
J25-4899,4,351866,352800,354811.0,393,355020
J25-4900,7,351920,352800,354728.0,539,355351
J25-4901,1,352126,352800,354684.0,510,355360
J25-4902,8,352208,352800,354568.0,597,354690
J25-4903,6,352271,352800,354631.0,416,354099
J25-4904,4,352299,352800,354873.0,393,354127
J25-4905,2,352540,352800,354760.0,568,354739
J25-4906,3,352820,354240,355669.0,655,355451
J25-4907,0,352888,354240,355983.0,395,356221
J25-4908,5,353011,354240,355749.0,496,356009
J25-4909,9,353082,354240,355348.0,540,356417
J25-4910,8,353106,354240,355863.0,597,357395
J25-4911,6,353197,354240,355046.0,416,355932
J25-4912,4,353301,354240,356015.0,393,355914
J25-4913,2,353411,354240,355434.0,568,355812
J25-4914,9,353463,354240,355724.0,540,356148
J25-4915,1,353465,354240,355720.0,510,355679
J25-4916,3,353477,354240,355712.0,655,356594
J25-4917,7,353482,354240,355920.0,539,357114
J25-4918,0,353487,354240,356011.0,395,357335
J25-4919,5,353547,354240,356305.0,496,356080
J25-4920,0,353602,354240,356067.0,395,356272
J25-4921,4,353764,354240,356280.0,393,356323
J25-4922,9,353947,354240,356047.0,540,355732
J25-4923,6,354052,354240,355570.0,416,356272
J25-4924,5,354271,355680,357093.0,496,356802
J25-4925,8,354317,355680,357034.0,597,358045
J25-4926,3,354673,355680,357116.0,655,356941
J25-4927,2,354750,355680,356873.0,568,357596
J25-4928,1,354794,355680,356941.0,510,357594
J25-4929,7,354861,355680,357279.0,539,358232
J25-4930,9,354887,355680,357360.0,540,358520
J25-4931,0,354959,355680,357506.0,395,357213
J25-4932,3,354977,355680,357265.0,655,357834
J25-4933,8,355010,355680,357415.0,597,357996
J25-4934,4,355224,355680,357743.0,393,357762
J25-4935,5,355227,355680,357385.0,496,357406
J25-4936,6,355259,355680,357532.0,416,357265
J25-4937,7,355308,355680,357766.0,539,357931
J25-4938,1,355362,355680,357295.0,510,357050
J25-4939,2,355369,355680,357477.0,568,357275
J25-4940,8,355457,355680,357707.0,597,357101
J25-4941,3,355472,355680,357442.0,655,357882
J25-4942,5,355688,357120,358485.0,496,358568
J25-4943,0,355880,357120,358842.0,395,360255
J25-4944,2,355884,357120,358068.0,568,359250
J25-4945,6,355890,357120,358035.0,416,359467
J25-4946,7,355909,357120,358606.0,539,358657
J25-4947,9,356064,357120,358460.0,540,359080
J25-4948,1,356326,357120,358391.0,510,360471
J25-4949,4,356381,357120,358797.0,393,360969
J25-4950,4,356456,357120,358869.0,393,358525
J25-4951,5,356464,357120,358847.0,496,358769
J25-4952,1,356514,357120,358590.0,510,358353
J25-4953,2,356579,357120,358682.0,568,358702
J25-4954,6,356594,357120,358743.0,416,359060
J25-4955,8,356626,357120,359092.0,597,359611
J25-4956,7,356701,357120,358685.0,539,359192
J25-4957,9,356854,357120,358822.0,540,360685
J25-4958,0,357010,357120,358968.0,395,359454
J25-4959,3,357114,357120,358563.0,655,358601
J25-4960,1,357126,358560,360276.0,510,360492
J25-4961,5,357137,358560,359733.0,496,360459
J25-4962,8,357220,358560,360206.0,597,360098
J25-4963,7,357302,358560,360375.0,539,360327
J25-4964,2,357334,358560,359670.0,568,360539
J25-4965,9,357339,358560,360640.0,540,359744
J25-4966,3,357503,358560,360257.0,655,360733
J25-4967,6,357552,358560,359933.0,416,359421
J25-4968,4,357566,358560,360688.0,393,361039
J25-4969,0,357610,358560,360688.0,395,360014
J25-4970,6,357634,358560,360086.0,416,359971
J25-4971,9,357776,358560,360777.0,540,360191
J25-4972,7,357803,358560,360569.0,539,360431
J25-4973,5,357823,358560,360442.0,496,361197
J25-4974,8,357989,358560,360527.0,597,360006
J25-4975,3,357997,358560,360310.0,655,360533
J25-4976,2,358111,358560,360784.0,568,360312
J25-4977,4,358174,358560,360741.0,393,361889
J25-4978,1,358252,358560,360398.0,510,360689
J25-4979,0,358347,358560,360797.0,395,360435
J25-4980,5,358382,358560,360832.0,496,360666
J25-4981,7,358441,358560,360901.0,539,360414
J25-4982,4,358562,360000,361759.0,393,364210
J25-4983,1,358658,360000,361429.0,510,361993
J25-4984,3,358687,360000,361459.0,655,361552
J25-4985,8,358720,360000,361220.0,597,361831
J25-4986,6,358743,360000,360862.0,416,361398
J25-4987,2,358790,360000,361328.0,568,362478
J25-4988,9,358973,360000,361488.0,540,361947
J25-4989,0,359076,360000,361634.0,395,361527
J25-4990,0,359160,360000,361775.0,395,361311
J25-4991,8,359279,360000,361979.0,597,361704
J25-4992,6,359296,360000,361548.0,416,361910
J25-4993,1,359393,360000,361459.0,510,361665
J25-4994,9,359519,360000,361893.0,540,362712
J25-4995,4,359637,360000,361900.0,393,361886
J25-4996,5,359850,360000,361513.0,496,362170
J25-4997,2,359905,360000,361784.0,568,361740
J25-4998,7,359915,360000,361733.0,539,361546
J25-4999,3,359938,360000,361609.0,655,361348
J25-5000,6,360033,361440,362407.0,416,362193
J25-5001,8,360513,361440,362863.0,597,363341
J25-5002,4,360522,361440,362933.0,393,363908
J25-5003,1,360579,361440,362660.0,510,363133
J25-5004,0,360635,361440,362988.0,395,364061
J25-5005,2,360657,361440,362620.0,568,362478
